# ----------------------------------------
# 1 Master View
# User Explorer
# 20180601-20180926
# ----------------------------------------

Client Id,Sessions,Avg. Session Duration,Bounce Rate,Revenue,Transactions,Goal Conversion Rate
1202487284.1536008443,2,00:00:00,100.00%,$0.00,0,0.00%
1203091757.1533554672,2,00:00:00,100.00%,$0.00,0,0.00%
1203265739.1535277747,2,00:00:00,100.00%,$0.00,0,0.00%
1203463213.1520532835,2,00:00:00,100.00%,$0.00,0,0.00%
1203882650.1533096480,2,00:00:00,100.00%,$0.00,0,0.00%
1205617702.1528400181,2,00:00:00,100.00%,$0.00,0,0.00%
1207366740.1529613373,2,00:00:00,100.00%,$0.00,0,0.00%
1207546606.1529424178,2,00:00:00,100.00%,$0.00,0,0.00%
1208051176.1531775679,2,00:00:00,100.00%,$0.00,0,0.00%
1209185661.1534087565,2,00:00:00,100.00%,$0.00,0,0.00%
1209342731.1536314442,2,00:00:00,100.00%,$0.00,0,0.00%
1211317128.1527456888,2,00:00:00,100.00%,$0.00,0,0.00%
1212349955.1534370498,2,00:00:00,100.00%,$0.00,0,0.00%
1212586969.1536026543,2,00:00:00,100.00%,$0.00,0,0.00%
1212991220.1536103958,2,00:00:00,100.00%,$0.00,0,0.00%
1213411643.1534129637,2,00:00:00,100.00%,$0.00,0,0.00%
1214710266.1521590446,2,00:00:00,100.00%,$0.00,0,0.00%
121490120.1537392143,2,00:00:00,100.00%,$0.00,0,0.00%
121598594.1537426429,2,00:00:00,100.00%,$0.00,0,0.00%
1216275472.1529993871,2,00:00:00,100.00%,$0.00,0,0.00%
1216320070.1531784336,2,00:00:00,100.00%,$0.00,0,0.00%
1216348039.1520847148,2,00:00:00,100.00%,$0.00,0,0.00%
1216559371.1531234248,2,00:00:00,100.00%,$0.00,0,0.00%
1217350393.1536930881,2,00:00:00,100.00%,$0.00,0,0.00%
1217798669.1535074108,2,00:00:00,100.00%,$0.00,0,0.00%
12183689.1530379293,2,00:00:00,100.00%,$0.00,0,0.00%
121855640.1533179877,2,00:00:00,100.00%,$0.00,0,0.00%
1218560012.1529602127,2,00:00:00,100.00%,$0.00,0,0.00%
1218852947.1537939227,2,00:00:00,100.00%,$0.00,0,0.00%
1219023287.1534483580,2,00:00:00,100.00%,$0.00,0,0.00%
1219650465.1529997859,2,00:00:00,100.00%,$0.00,0,0.00%
1219866299.1527952301,2,00:00:00,100.00%,$0.00,0,0.00%
1220531027.1534914613,2,00:00:00,100.00%,$0.00,0,0.00%
1220704760.1536635105,2,00:00:00,100.00%,$0.00,0,0.00%
1221264076.1530545197,2,00:00:00,100.00%,$0.00,0,0.00%
1221989343.1530018224,2,00:00:00,100.00%,$0.00,0,0.00%
1222711431.1529167734,2,00:00:00,100.00%,$0.00,0,0.00%
122318139.1535060707,2,00:00:00,100.00%,$0.00,0,0.00%
1223786324.1537140191,2,00:00:00,100.00%,$0.00,0,0.00%
1223937702.1531605123,2,00:00:00,100.00%,$0.00,0,0.00%
1223973856.1535975722,2,00:00:00,100.00%,$0.00,0,100.00%
1224811616.1530780937,2,00:00:00,100.00%,$0.00,0,0.00%
1224815936.1535210740,2,00:00:00,100.00%,$0.00,0,0.00%
122519484.1528160238,2,00:00:00,100.00%,$0.00,0,0.00%
1225676271.1535786029,2,00:00:00,100.00%,$0.00,0,0.00%
1226516085.1536674025,2,00:00:00,100.00%,$0.00,0,0.00%
1227509789.1529617420,2,00:00:00,100.00%,$0.00,0,0.00%
1227539554.1533054253,2,00:00:00,100.00%,$0.00,0,0.00%
122755276.1531073484,2,00:00:00,100.00%,$0.00,0,0.00%
1228006292.1537872922,2,00:00:00,100.00%,$0.00,0,0.00%
1228061768.1532453195,2,00:00:00,100.00%,$0.00,0,0.00%
1228084480.1537293310,2,00:00:00,100.00%,$0.00,0,0.00%
122857220.1528723519,2,00:00:00,100.00%,$0.00,0,0.00%
1230016105.1537644707,2,00:00:00,100.00%,$0.00,0,0.00%
1230990191.1534931068,2,00:00:00,100.00%,$0.00,0,0.00%
1232095074.1528413057,2,00:00:00,100.00%,$0.00,0,0.00%
1234157108.1529152359,2,00:00:00,100.00%,$0.00,0,0.00%
1235504935.1530171349,2,00:00:00,100.00%,$0.00,0,0.00%
1235761808.1536146481,2,00:00:00,100.00%,$0.00,0,0.00%
1236654933.1531043498,2,00:00:00,100.00%,$0.00,0,0.00%
1236996903.1531058683,2,00:00:00,100.00%,$0.00,0,0.00%
1237579877.1529419415,2,00:00:00,100.00%,$0.00,0,0.00%
1238628910.1530718256,2,00:00:00,100.00%,$0.00,0,0.00%
1238709689.1529996264,2,00:00:00,100.00%,$0.00,0,0.00%
1239669517.1525754033,2,00:00:00,100.00%,$0.00,0,0.00%
1239789546.1531097460,2,00:00:00,100.00%,$0.00,0,0.00%
1241775043.1532027076,2,00:00:00,100.00%,$0.00,0,0.00%
1242137471.1530085021,2,00:00:00,100.00%,$0.00,0,0.00%
1242770562.1533826799,2,00:00:00,100.00%,$0.00,0,0.00%
1243298450.1535927936,2,00:00:00,100.00%,$0.00,0,0.00%
1243378226.1537014413,2,00:00:00,100.00%,$0.00,0,0.00%
1243508051.1536043694,2,00:00:00,100.00%,$0.00,0,0.00%
1243684296.1529315030,2,00:00:00,100.00%,$0.00,0,0.00%
1243750940.1531622673,2,00:00:00,100.00%,$0.00,0,0.00%
1244565168.1535223031,2,00:00:00,100.00%,$0.00,0,0.00%
124483048.1533698374,2,00:00:00,100.00%,$0.00,0,0.00%
1245263739.1526567325,2,00:00:00,100.00%,$0.00,0,0.00%
1246458752.1529409655,2,00:00:00,100.00%,$0.00,0,0.00%
1246715286.1531073054,2,00:00:00,100.00%,$0.00,0,0.00%
1246846772.1528022301,2,00:00:00,100.00%,$0.00,0,0.00%
1246882108.1530177469,2,00:00:00,100.00%,$0.00,0,0.00%
1247668857.1527332490,2,00:00:00,100.00%,$0.00,0,0.00%
1247899860.1531507230,2,00:00:00,100.00%,$0.00,0,0.00%
1248005569.1533923904,2,00:00:00,100.00%,$0.00,0,0.00%
1248223838.1532452454,2,00:00:00,100.00%,$0.00,0,0.00%
1248408990.1529506092,2,00:00:00,100.00%,$0.00,0,0.00%
1249301206.1522719331,2,00:00:00,100.00%,$0.00,0,0.00%
1249319414.1533769156,2,00:00:00,100.00%,$0.00,0,0.00%
1249566982.1536271255,2,00:00:00,100.00%,$0.00,0,0.00%
1249602604.1536849938,2,00:00:00,100.00%,$0.00,0,0.00%
1249641265.1535555966,2,00:00:00,100.00%,$0.00,0,0.00%
124967781.1524659341,2,00:00:00,100.00%,$0.00,0,0.00%
1249699869.1533648519,2,00:00:00,100.00%,$0.00,0,0.00%
1250129997.1531446235,2,00:00:00,100.00%,$0.00,0,0.00%
1250548529.1531139342,2,00:00:00,100.00%,$0.00,0,0.00%
1251689240.1536432329,2,00:00:00,100.00%,$0.00,0,0.00%
125171589.1514019481,2,00:00:00,100.00%,$0.00,0,0.00%
1251942623.1535481364,2,00:00:00,100.00%,$0.00,0,0.00%
1252355974.1536426743,2,00:00:00,100.00%,$0.00,0,0.00%
1252491998.1533893041,2,00:00:00,100.00%,$0.00,0,0.00%
1254341893.1535372009,2,00:00:00,100.00%,$0.00,0,0.00%
1255358185.1534210457,2,00:00:00,100.00%,$0.00,0,0.00%
1255879.1536426309,2,00:00:00,100.00%,$0.00,0,0.00%
125590959.1533081073,2,00:00:00,100.00%,$0.00,0,0.00%
1256022981.1529459357,2,00:00:00,100.00%,$0.00,0,0.00%
1256026259.1529008661,2,00:00:00,100.00%,$0.00,0,0.00%
1256059918.1528426616,2,00:00:00,100.00%,$0.00,0,0.00%
1256126150.1528311117,2,00:00:00,100.00%,$0.00,0,0.00%
1256239400.1530107419,2,00:00:00,100.00%,$0.00,0,0.00%
1256332209.1535824596,2,00:00:00,100.00%,$0.00,0,0.00%
1257184105.1530175840,2,00:00:00,100.00%,$0.00,0,0.00%
1257370114.1535494779,2,00:00:00,100.00%,$0.00,0,0.00%
1257483826.1532675908,2,00:00:00,100.00%,$0.00,0,0.00%
125774854.1529559537,2,00:00:00,100.00%,$0.00,0,0.00%
1257815156.1533300773,2,00:00:00,100.00%,$0.00,0,0.00%
1257865316.1535683522,2,00:00:00,100.00%,$0.00,0,0.00%
1258501311.1534180826,2,00:00:00,100.00%,$0.00,0,0.00%
1259202536.1537621751,2,00:00:00,100.00%,$0.00,0,0.00%
1259428979.1534167243,2,00:00:00,100.00%,$0.00,0,0.00%
1259662666.1529322935,2,00:00:00,100.00%,$0.00,0,0.00%
1259703318.1534415308,2,00:00:00,100.00%,$0.00,0,0.00%
1259985070.1535093194,2,00:00:00,100.00%,$0.00,0,0.00%
1260130676.1531901977,2,00:00:00,100.00%,$0.00,0,0.00%
1260260855.1529917772,2,00:00:00,100.00%,$0.00,0,0.00%
1260288890.1532403470,2,00:00:00,100.00%,$0.00,0,0.00%
1260419480.1530713652,2,00:00:00,100.00%,$0.00,0,0.00%
1261307677.1534125686,2,00:00:00,100.00%,$0.00,0,0.00%
1262048036.1531592214,2,00:00:00,100.00%,$0.00,0,0.00%
1262395919.1536547690,2,00:00:00,100.00%,$0.00,0,0.00%
1262482530.1529917769,2,00:00:00,100.00%,$0.00,0,0.00%
1262579318.1527435675,2,00:00:00,100.00%,$0.00,0,0.00%
1263368408.1531211288,2,00:00:00,100.00%,$0.00,0,0.00%
1263378413.1534968912,2,00:00:00,100.00%,$0.00,0,0.00%
1264262516.1531596073,2,00:00:00,100.00%,$0.00,0,0.00%
1264458295.1534370867,2,00:00:00,100.00%,$0.00,0,0.00%
1265225013.1531644317,2,00:00:00,100.00%,$0.00,0,0.00%
1265499121.1530212556,2,00:00:00,100.00%,$0.00,0,0.00%
126573789.1534316194,2,00:00:00,100.00%,$0.00,0,0.00%
1265948851.1534403943,2,00:00:00,100.00%,$0.00,0,0.00%
1265958209.1536605974,2,00:00:00,100.00%,$0.00,0,0.00%
1266571444.1529177526,2,00:00:00,100.00%,$0.00,0,0.00%
1267187358.1532121767,2,00:00:00,100.00%,$0.00,0,0.00%
1267200747.1536279895,2,00:00:00,100.00%,$0.00,0,0.00%
1267596745.1528188319,2,00:00:00,100.00%,$0.00,0,0.00%
1268083884.1528796928,2,00:00:00,100.00%,$0.00,0,0.00%
1268940241.1537945921,2,00:00:00,100.00%,$0.00,0,0.00%
1269157304.1532879806,2,00:00:00,100.00%,$0.00,0,0.00%
1273046849.1537374058,2,00:00:00,100.00%,$0.00,0,0.00%
1273218335.1499733506,2,00:00:00,100.00%,$0.00,0,0.00%
127584684.1531656934,2,00:00:00,100.00%,$0.00,0,0.00%
127586573.1535666273,2,00:00:00,100.00%,$0.00,0,0.00%
127594868.1534697141,2,00:00:00,100.00%,$0.00,0,0.00%
1277441843.1534987533,2,00:00:00,100.00%,$0.00,0,0.00%
1279064482.1495572890,2,00:00:00,100.00%,$0.00,0,0.00%
1280527867.1534294461,2,00:00:00,100.00%,$0.00,0,0.00%
1282134254.1533762373,2,00:00:00,100.00%,$0.00,0,0.00%
1283081408.1527045853,2,00:00:00,100.00%,$0.00,0,0.00%
1283663544.1520822883,2,00:00:00,100.00%,$0.00,0,0.00%
1284416547.1531721187,2,00:00:00,100.00%,$0.00,0,0.00%
1284652916.1525699872,2,00:00:00,100.00%,$0.00,0,0.00%
1285308831.1536266320,2,00:00:00,100.00%,$0.00,0,0.00%
1285776657.1536661669,2,00:00:00,100.00%,$0.00,0,0.00%
1286274131.1530590137,2,00:00:00,100.00%,$0.00,0,0.00%
1286344586.1530687480,2,00:00:00,100.00%,$0.00,0,0.00%
1286486771.1529802118,2,00:00:00,100.00%,$0.00,0,0.00%
1287488976.1530078023,2,00:00:00,100.00%,$0.00,0,0.00%
1287527388.1534582055,2,00:00:00,100.00%,$0.00,0,0.00%
1287868953.1535369393,2,00:00:00,100.00%,$0.00,0,0.00%
1287871042.1527931645,2,00:00:00,100.00%,$0.00,0,0.00%
1287907406.1537880418,2,00:00:00,100.00%,$0.00,0,0.00%
1288423617.1530597251,2,00:00:00,100.00%,$0.00,0,0.00%
128869304.1535318790,2,00:00:00,100.00%,$0.00,0,0.00%
1289855521.1537907505,2,00:00:00,100.00%,$0.00,0,0.00%
1289878406.1529033815,2,00:00:00,100.00%,$0.00,0,0.00%
1289904617.1534874572,2,00:00:00,100.00%,$0.00,0,0.00%
1293056017.1520145206,2,00:00:00,100.00%,$0.00,0,0.00%
1293850717.1527854967,2,00:00:00,100.00%,$0.00,0,0.00%
1293975712.1532729539,2,00:00:00,100.00%,$0.00,0,0.00%
1294030642.1536600260,2,00:00:00,100.00%,$0.00,0,0.00%
1294086027.1531965354,2,00:00:00,100.00%,$0.00,0,0.00%
1294810784.1528212495,2,00:00:00,100.00%,$0.00,0,0.00%
1295392203.1533915880,2,00:00:00,100.00%,$0.00,0,0.00%
1295811629.1536050474,2,00:00:00,100.00%,$0.00,0,0.00%
1295947434.1533854595,2,00:00:00,100.00%,$0.00,0,0.00%
1296406196.1528767447,2,00:00:00,100.00%,$0.00,0,0.00%
1296739593.1537398066,2,00:00:00,100.00%,$0.00,0,0.00%
129738437.1537472546,2,00:00:00,100.00%,$0.00,0,0.00%
1298583489.1529612188,2,00:00:00,100.00%,$0.00,0,0.00%
1298996240.1533223040,2,00:00:00,100.00%,$0.00,0,0.00%
1299088526.1531064626,2,00:00:00,100.00%,$0.00,0,0.00%
130040673.1528639646,2,00:00:00,100.00%,$0.00,0,0.00%
1300928579.1531060299,2,00:00:00,100.00%,$0.00,0,0.00%
1301188398.1536627832,2,00:00:00,100.00%,$0.00,0,0.00%
1302331741.1532675082,2,00:00:00,100.00%,$0.00,0,0.00%
1302454431.1530243989,2,00:00:00,100.00%,$0.00,0,0.00%
1302811589.1533500982,2,00:00:00,100.00%,$0.00,0,0.00%
1303882689.1530098536,2,00:00:00,100.00%,$0.00,0,0.00%
1303909983.1534081509,2,00:00:00,100.00%,$0.00,0,0.00%
1304052342.1536720260,2,00:00:00,100.00%,$0.00,0,0.00%
1304510592.1532679701,2,00:00:00,100.00%,$0.00,0,0.00%
1304692270.1528631911,2,00:00:00,100.00%,$0.00,0,0.00%
1304735722.1531758627,2,00:00:00,100.00%,$0.00,0,0.00%
1304787044.1534354950,2,00:00:00,100.00%,$0.00,0,0.00%
1305522194.1531213807,2,00:00:00,100.00%,$0.00,0,0.00%
1305649133.1528426602,2,00:00:00,100.00%,$0.00,0,0.00%
130584608.1531629042,2,00:00:00,100.00%,$0.00,0,0.00%
13058636.1529062377,2,00:00:00,100.00%,$0.00,0,0.00%
130606499.1528331016,2,00:00:00,100.00%,$0.00,0,0.00%
1306361303.1537155665,2,00:00:00,100.00%,$0.00,0,0.00%
1306557522.1530141710,2,00:00:00,100.00%,$0.00,0,0.00%
1306727352.1533358824,2,00:00:00,100.00%,$0.00,0,0.00%
1307107821.1536600761,2,00:00:00,100.00%,$0.00,0,100.00%
1307115007.1535973341,2,00:00:00,100.00%,$0.00,0,0.00%
1307158058.1536584427,2,00:00:00,100.00%,$0.00,0,0.00%
1307910817.1530220580,2,00:00:00,100.00%,$0.00,0,0.00%
1308060767.1529599215,2,00:00:00,100.00%,$0.00,0,0.00%
130896826.1533035018,2,00:00:00,100.00%,$0.00,0,0.00%
1309544925.1529663470,2,00:00:00,100.00%,$0.00,0,0.00%
1309731551.1529084812,2,00:00:00,100.00%,$0.00,0,0.00%
1311072736.1528554448,2,00:00:00,100.00%,$0.00,0,0.00%
1311694593.1536832857,2,00:00:00,100.00%,$0.00,0,0.00%
131326084.1533228351,2,00:00:00,100.00%,$0.00,0,0.00%
1313355322.1530394473,2,00:00:00,100.00%,$0.00,0,0.00%
1313656145.1535117479,2,00:00:00,100.00%,$0.00,0,0.00%
1313703794.1537795648,2,00:00:00,100.00%,$0.00,0,0.00%
1314319685.1534546016,2,00:00:00,100.00%,$0.00,0,0.00%
1315202124.1533010979,2,00:00:00,100.00%,$0.00,0,0.00%
1315356362.1535236081,2,00:00:00,100.00%,$0.00,0,0.00%
1315817117.1531843596,2,00:00:00,100.00%,$0.00,0,0.00%
1315882193.1533995924,2,00:00:00,100.00%,$0.00,0,0.00%
1316452014.1527834199,2,00:00:00,100.00%,$0.00,0,0.00%
1316487119.1532589077,2,00:00:00,100.00%,$0.00,0,0.00%
1316506061.1531190588,2,00:00:00,100.00%,$0.00,0,0.00%
1316542589.1527090623,2,00:00:00,100.00%,$0.00,0,0.00%
1316820527.1532353209,2,00:00:00,100.00%,$0.00,0,0.00%
1317160828.1522637320,2,00:00:00,100.00%,$0.00,0,0.00%
1317270366.1537398427,2,00:00:00,100.00%,$0.00,0,0.00%
1317899621.1535879002,2,00:00:00,100.00%,$0.00,0,0.00%
1318309624.1536153246,2,00:00:00,100.00%,$0.00,0,0.00%
1318433214.1532414968,2,00:00:00,100.00%,$0.00,0,0.00%
1319184406.1532001928,2,00:00:00,100.00%,$0.00,0,0.00%
1319305890.1533922090,2,00:00:00,100.00%,$0.00,0,0.00%
1319486388.1532588641,2,00:00:00,100.00%,$0.00,0,0.00%
1320150327.1534778125,2,00:00:00,100.00%,$0.00,0,0.00%
1320439745.1533404267,2,00:00:00,100.00%,$0.00,0,0.00%
1320874050.1533222498,2,00:00:00,100.00%,$0.00,0,0.00%
1322374703.1536105027,2,00:00:00,100.00%,$0.00,0,0.00%
1322574998.1533299100,2,00:00:00,100.00%,$0.00,0,0.00%
1322871838.1532899637,2,00:00:00,100.00%,$0.00,0,0.00%
1322973266.1531694144,2,00:00:00,100.00%,$0.00,0,0.00%
1323023718.1528826362,2,00:00:00,100.00%,$0.00,0,0.00%
132306748.1534315650,2,00:00:00,100.00%,$0.00,0,0.00%
1323122891.1536582276,2,00:00:00,100.00%,$0.00,0,0.00%
1323140349.1528911426,2,00:00:00,100.00%,$0.00,0,0.00%
1324072617.1528163759,2,00:00:00,100.00%,$0.00,0,0.00%
132447378.1528760777,2,00:00:00,100.00%,$0.00,0,0.00%
1324958244.1535515086,2,00:00:00,100.00%,$0.00,0,0.00%
1325800470.1528030177,2,00:00:00,100.00%,$0.00,0,0.00%
1327465068.1536223152,2,00:00:00,100.00%,$0.00,0,0.00%
1327548418.1531409086,2,00:00:00,100.00%,$0.00,0,0.00%
1328037140.1536958215,2,00:00:00,100.00%,$0.00,0,0.00%
1329193685.1520521497,2,00:00:00,100.00%,$0.00,0,0.00%
1329457828.1530520339,2,00:00:00,100.00%,$0.00,0,0.00%
1331060709.1528540768,2,00:00:00,100.00%,$0.00,0,0.00%
1331257925.1537476660,2,00:00:00,100.00%,$0.00,0,0.00%
1332055953.1536849799,2,00:00:00,100.00%,$0.00,0,0.00%
1332710166.1535884954,2,00:00:00,100.00%,$0.00,0,0.00%
1333006328.1533668826,2,00:00:00,100.00%,$0.00,0,0.00%
1333023642.1533313587,2,00:00:00,100.00%,$0.00,0,0.00%
1333024485.1532727758,2,00:00:00,100.00%,$0.00,0,0.00%
1333032926.1534693576,2,00:00:00,100.00%,$0.00,0,0.00%
1333266712.1533812166,2,00:00:00,100.00%,$0.00,0,0.00%
1333838283.1531857822,2,00:00:00,100.00%,$0.00,0,0.00%
1334323992.1527888799,2,00:00:00,100.00%,$0.00,0,0.00%
1334343082.1531661481,2,00:00:00,100.00%,$0.00,0,0.00%
1335328532.1531941346,2,00:00:00,100.00%,$0.00,0,0.00%
1336073104.1536525555,2,00:00:00,100.00%,$0.00,0,0.00%
1337348415.1537517719,2,00:00:00,100.00%,$0.00,0,0.00%
1337754718.1528787970,2,00:00:00,100.00%,$0.00,0,0.00%
1337759210.1528825545,2,00:00:00,100.00%,$0.00,0,0.00%
1338202129.1528351040,2,00:00:00,100.00%,$0.00,0,0.00%
1338546496.1532441396,2,00:00:00,100.00%,$0.00,0,0.00%
1338631890.1536098377,2,00:00:00,100.00%,$0.00,0,0.00%
1339418638.1529980333,2,00:00:00,100.00%,$0.00,0,0.00%
1339460595.1528800987,2,00:00:00,100.00%,$0.00,0,0.00%
1339734452.1533698380,2,00:00:00,100.00%,$0.00,0,0.00%
1340459109.1529294522,2,00:00:00,100.00%,$0.00,0,0.00%
1340637475.1537065795,2,00:00:00,100.00%,$0.00,0,0.00%
1340975778.1528239340,2,00:00:00,100.00%,$0.00,0,0.00%
134133125.1531940390,2,00:00:00,100.00%,$0.00,0,0.00%
1341746342.1536560443,2,00:00:00,100.00%,$0.00,0,0.00%
1341779937.1534214401,2,00:00:00,100.00%,$0.00,0,0.00%
1342560213.1533727137,2,00:00:00,100.00%,$0.00,0,0.00%
1342773521.1519475615,2,00:00:00,100.00%,$0.00,0,0.00%
1342935920.1528089298,2,00:00:00,100.00%,$0.00,0,0.00%
1343179229.1535539976,2,00:00:00,100.00%,$0.00,0,0.00%
1343784627.1529392048,2,00:00:00,100.00%,$0.00,0,0.00%
1344231242.1534562244,2,00:00:00,100.00%,$0.00,0,0.00%
1344231966.1533213021,2,00:00:00,100.00%,$0.00,0,0.00%
1344421228.1525476851,2,00:00:00,100.00%,$0.00,0,0.00%
1345032266.1535702630,2,00:00:00,100.00%,$0.00,0,0.00%
1345123012.1533818305,2,00:00:00,100.00%,$0.00,0,0.00%
1345188624.1532578980,2,00:00:00,100.00%,$0.00,0,0.00%
1345224483.1529458677,2,00:00:00,100.00%,$0.00,0,0.00%
1345444488.1531308025,2,00:00:00,100.00%,$0.00,0,0.00%
1345492328.1523980883,2,00:00:00,100.00%,$0.00,0,0.00%
1346983558.1528468117,2,00:00:00,100.00%,$0.00,0,0.00%
1347087378.1529508736,2,00:00:00,100.00%,$0.00,0,0.00%
1347124637.1529632269,2,00:00:00,100.00%,$0.00,0,0.00%
1347514250.1531991196,2,00:00:00,100.00%,$0.00,0,0.00%
1347618588.1508247909,2,00:00:00,100.00%,$0.00,0,0.00%
1347749584.1533366887,2,00:00:00,100.00%,$0.00,0,0.00%
1348067629.1532945186,2,00:00:00,100.00%,$0.00,0,0.00%
1348461979.1532483136,2,00:00:00,100.00%,$0.00,0,0.00%
1349105934.1531986867,2,00:00:00,100.00%,$0.00,0,0.00%
1349200614.1530634284,2,00:00:00,100.00%,$0.00,0,0.00%
1349702484.1525785140,2,00:00:00,100.00%,$0.00,0,0.00%
1349898446.1531636340,2,00:00:00,100.00%,$0.00,0,0.00%
1349900363.1524088811,2,00:00:00,100.00%,$0.00,0,0.00%
1350550913.1535528667,2,00:00:00,100.00%,$0.00,0,0.00%
1350795005.1534583671,2,00:00:00,100.00%,$0.00,0,0.00%
1350825083.1537310280,2,00:00:00,100.00%,$0.00,0,0.00%
1351974477.1536323398,2,00:00:00,100.00%,$0.00,0,0.00%
1352104778.1536333219,2,00:00:00,100.00%,$0.00,0,0.00%
1352361658.1537360336,2,00:00:00,100.00%,$0.00,0,0.00%
1352503669.1529934554,2,00:00:00,100.00%,$0.00,0,0.00%
1352665679.1537649998,2,00:00:00,100.00%,$0.00,0,0.00%
1353007989.1529737684,2,00:00:00,100.00%,$0.00,0,0.00%
1353491440.1529657482,2,00:00:00,100.00%,$0.00,0,0.00%
1353697817.1535139420,2,00:00:00,100.00%,$0.00,0,0.00%
1354673300.1528860427,2,00:00:00,100.00%,$0.00,0,0.00%
1356433261.1528811408,2,00:00:00,100.00%,$0.00,0,0.00%
1356457342.1537302576,2,00:00:00,100.00%,$0.00,0,0.00%
1356459134.1527951669,2,00:00:00,100.00%,$0.00,0,0.00%
1356770110.1530023774,2,00:00:00,100.00%,$0.00,0,0.00%
1356815939.1530850166,2,00:00:00,100.00%,$0.00,0,0.00%
1357365814.1535884815,2,00:00:00,100.00%,$0.00,0,0.00%
1357465849.1533745336,2,00:00:00,100.00%,$0.00,0,0.00%
1358234930.1527904852,2,00:00:00,100.00%,$0.00,0,0.00%
1358421913.1537344352,2,00:00:00,100.00%,$0.00,0,0.00%
1358437828.1537190293,2,00:00:00,100.00%,$0.00,0,0.00%
1358586426.1529505072,2,00:00:00,100.00%,$0.00,0,0.00%
1358608788.1537337954,2,00:00:00,100.00%,$0.00,0,0.00%
1358854254.1530733586,2,00:00:00,100.00%,$0.00,0,0.00%
1359115115.1533918761,2,00:00:00,100.00%,$0.00,0,0.00%
1359529060.1530265340,2,00:00:00,100.00%,$0.00,0,0.00%
1359963674.1528555388,2,00:00:00,100.00%,$0.00,0,0.00%
136014666.1532939502,2,00:00:00,100.00%,$0.00,0,0.00%
1360308565.1534781361,2,00:00:00,100.00%,$0.00,0,0.00%
1360724618.1535221021,2,00:00:00,100.00%,$0.00,0,0.00%
1360862851.1533101996,2,00:00:00,100.00%,$0.00,0,0.00%
1361484669.1530200090,2,00:00:00,100.00%,$0.00,0,0.00%
1362063953.1532175580,2,00:00:00,100.00%,$0.00,0,0.00%
1362177785.1533852154,2,00:00:00,100.00%,$0.00,0,0.00%
1362831926.1535435556,2,00:00:00,100.00%,$0.00,0,0.00%
1364099728.1528859105,2,00:00:00,100.00%,$0.00,0,0.00%
136421545.1535531580,2,00:00:00,100.00%,$0.00,0,0.00%
1364584207.1536477991,2,00:00:00,100.00%,$0.00,0,0.00%
1366660276.1533889482,2,00:00:00,100.00%,$0.00,0,0.00%
136731673.1529713267,2,00:00:00,100.00%,$0.00,0,0.00%
1367678304.1529688700,2,00:00:00,100.00%,$0.00,0,0.00%
1367719150.1531105560,2,00:00:00,100.00%,$0.00,0,0.00%
1367719883.1537866150,2,00:00:00,100.00%,$0.00,0,0.00%
1368671750.1536792750,2,00:00:00,100.00%,$0.00,0,0.00%
1368941558.1532117498,2,00:00:00,100.00%,$0.00,0,0.00%
1369065767.1534599117,2,00:00:00,100.00%,$0.00,0,0.00%
1369429273.1532931741,2,00:00:00,100.00%,$0.00,0,0.00%
1369637600.1532080478,2,00:00:00,100.00%,$0.00,0,0.00%
137048534.1528249543,2,00:00:00,100.00%,$0.00,0,0.00%
1370761479.1534631517,2,00:00:00,100.00%,$0.00,0,0.00%
1371138852.1532349534,2,00:00:00,100.00%,$0.00,0,0.00%
1371244523.1536022232,2,00:00:00,100.00%,$0.00,0,0.00%
1371479524.1534995625,2,00:00:00,100.00%,$0.00,0,0.00%
1371736066.1531742951,2,00:00:00,100.00%,$0.00,0,0.00%
137228825.1528147121,2,00:00:00,100.00%,$0.00,0,0.00%
137283944.1528488346,2,00:00:00,100.00%,$0.00,0,0.00%
1373163425.1533196193,2,00:00:00,100.00%,$0.00,0,0.00%
1373271527.1531925791,2,00:00:00,100.00%,$0.00,0,0.00%
1373776242.1531574120,2,00:00:00,100.00%,$0.00,0,0.00%
137433760.1534609063,2,00:00:00,100.00%,$0.00,0,0.00%
1374651371.1536362808,2,00:00:00,100.00%,$0.00,0,0.00%
1375724523.1533780269,2,00:00:00,100.00%,$0.00,0,0.00%
1376078542.1536330092,2,00:00:00,100.00%,$0.00,0,0.00%
1376606845.1537406776,2,00:00:00,100.00%,$0.00,0,0.00%
1376646151.1526657083,2,00:00:00,100.00%,$0.00,0,0.00%
1376727161.1532608547,2,00:00:00,100.00%,$0.00,0,0.00%
1378407700.1534594056,2,00:00:00,100.00%,$0.00,0,0.00%
1378662657.1524761239,2,00:00:00,100.00%,$0.00,0,0.00%
1378759301.1520944347,2,00:00:00,100.00%,$0.00,0,0.00%
1378800352.1537030323,2,00:00:00,100.00%,$0.00,0,0.00%
1380205836.1528932298,2,00:00:00,100.00%,$0.00,0,0.00%
138047305.1529939822,2,00:00:00,100.00%,$0.00,0,0.00%
1380842177.1536635775,2,00:00:00,100.00%,$0.00,0,0.00%
1382327177.1528522261,2,00:00:00,100.00%,$0.00,0,0.00%
1383334403.1532355518,2,00:00:00,100.00%,$0.00,0,0.00%
1383387891.1525449890,2,00:00:00,100.00%,$0.00,0,0.00%
1384367061.1530620923,2,00:00:00,100.00%,$0.00,0,0.00%
1384721042.1526137114,2,00:00:00,100.00%,$0.00,0,0.00%
